X,Y,ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
-93.21149964267515,44.939809538315302,450,Nov13,1201Nov13,Naphthalene,3,ug/m3,91-20-3,9,ug/m3,HRV,,volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.21149964267515,44.939809538315302,451,Nov13,1201Nov13,n-Hexane,1.2,ug/m3,110-54-3,2000,ug/m3,HRV,,volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.21149964267515,44.939809538315302,452,Nov13,1201Nov13,Toluene,2.8,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.318482095749047,44.976858856054065,453,Nov13,1206Nov13,Acetone,3.1,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,454,Nov13,1206Nov13,Chloromethane,0.89,ug/m3,74-87-3,206544,ug/m3,PEL,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,455,Nov13,1206Nov13,Dichlorodifluoromethane,2.3,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,456,Nov13,1206Nov13,Ethanol,7.5,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,457,Nov13,1206Nov13,Methylene Chloride,15.1,ug/m3,75-09-2,20,ug/m3,HRV,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,458,Nov13,1206Nov13,n-Hexane,1.3,ug/m3,110-54-3,2000,ug/m3,HRV,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,459,Nov13,1206Nov13,Toluene,1.6,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.318482095749047,44.976858856054065,460,Nov13,1206Nov13,Trichloroethene,2.9,ug/m3,79-01-6,3,ug/m3,HRV,,volunteer,13 Xerxes Ave S,Minneapolis,MN,55405
-93.257163395390663,44.948333501702059,461,Nov13,1221Nov13,Acetone,6.3,ug/m3,67-64-1,590000,ug/m3,REL,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,462,Nov13,1221Nov13,Chloromethane,0.91,ug/m3,74-87-3,206544,ug/m3,PEL,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,463,Nov13,1221Nov13,Ethanol,6.2,ug/m3,64-17-5,1900000,ug/m3,REL,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,464,Nov13,1221Nov13,Methylene Chloride,77.3,ug/m3,75-09-2,20,ug/m3,HRV,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,465,Nov13,1221Nov13,n-Hexane,4.1,ug/m3,110-54-3,2000,ug/m3,HRV,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,466,Nov13,1221Nov13,Tetrachloroethene,67.4,ug/m3,127-18-4,2,ug/m3,RAA,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,467,Nov13,1221Nov13,Toluene,2.6,ug/m3,108-88-3,400,ug/m3,HRV,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,468,Nov13,1221Nov13,Trichloroethene,21.2,ug/m3,79-01-6,3,ug/m3,HRV,Falconer's Cleaners NW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.326761241597012,44.92353240587579,469,Nov13,1222Nov13,2-Butanone (MEK),1.4,ug/m3,78-93-3,10000,ug/m3,HRV,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,470,Nov13,1222Nov13,Acetone,4.3,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,471,Nov13,1222Nov13,Chloromethane,0.92,ug/m3,74-87-3,206544,ug/m3,PEL,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,472,Nov13,1222Nov13,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,473,Nov13,1222Nov13,Ethanol,4.7,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,474,Nov13,1222Nov13,Methylene Chloride,1.4,ug/m3,75-09-2,20,ug/m3,HRV,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,475,Nov13,1222Nov13,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761241597012,44.92353240587579,476,Nov13,1222Nov13,Toluene,2.1,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.257163395390663,44.948333501702059,477,Nov13,1235Nov13,2-Butanone (MEK),1.8,ug/m3,78-93-3,10000,ug/m3,HRV,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,478,Nov13,1235Nov13,Acetone,4.2,ug/m3,67-64-1,590000,ug/m3,REL,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,479,Nov13,1235Nov13,Benzene,1,ug/m3,71-43-2,1.3,ug/m3,HRV,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,480,Nov13,1235Nov13,Chloromethane,0.75,ug/m3,74-87-3,206544,ug/m3,PEL,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,481,Nov13,1235Nov13,Dichlorodifluoromethane,2.4,ug/m3,75-71-8,4950000,ug/m3,REL,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,482,Nov13,1235Nov13,Ethanol,6,ug/m3,64-17-5,1900000,ug/m3,REL,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,483,Nov13,1235Nov13,Methylene Chloride,2.1,ug/m3,75-09-2,20,ug/m3,HRV,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,484,Nov13,1235Nov13,n-Hexane,1.4,ug/m3,110-54-3,2000,ug/m3,HRV,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,485,Nov13,1235Nov13,Tetrachloroethene,60.3,ug/m3,127-18-4,2,ug/m3,RAA,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395390663,44.948333501702059,486,Nov13,1235Nov13,Toluene,3,ug/m3,108-88-3,400,ug/m3,HRV,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.279298753560553,44.919060400085478,487,Nov13,1243Nov13,2-Butanone (MEK),1,ug/m3,78-93-3,10000,ug/m3,HRV,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,488,Nov13,1243Nov13,Acetone,2.6,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,489,Nov13,1243Nov13,Benzene,0.58,ug/m3,71-43-2,1.3,ug/m3,HRV,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,490,Nov13,1243Nov13,Chloromethane,0.57,ug/m3,74-87-3,206544,ug/m3,PEL,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,491,Nov13,1243Nov13,Dichlorodifluoromethane,1.9,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,492,Nov13,1243Nov13,Ethanol,2.7,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,493,Nov13,1243Nov13,Methylene Chloride,2.6,ug/m3,75-09-2,20,ug/m3,HRV,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,494,Nov13,1243Nov13,Naphthalene,1.7,ug/m3,91-20-3,9,ug/m3,HRV,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.279298753560553,44.919060400085478,495,Nov13,1243Nov13,Toluene,4.4,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419
-93.269938768237452,45.002470622968545,496,Nov13,1250Nov13,2-Butanone (MEK),2.9,ug/m3,78-93-3,10000,ug/m3,HRV,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,497,Nov13,1250Nov13,2-Propanol,1.7,ug/m3,67-63-0,980000,ug/m3,REL,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,498,Nov13,1250Nov13,Acetone,6.5,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,499,Nov13,1250Nov13,Benzene,0.77,ug/m3,71-43-2,1.3,ug/m3,HRV,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,500,Nov13,1250Nov13,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,501,Nov13,1250Nov13,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,502,Nov13,1250Nov13,Ethanol,9.9,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,503,Nov13,1250Nov13,Methylene Chloride,5.5,ug/m3,75-09-2,20,ug/m3,HRV,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,504,Nov13,1250Nov13,n-Hexane,1.5,ug/m3,110-54-3,2000,ug/m3,HRV,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,505,Nov13,1250Nov13,Toluene,2.3,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.269938768237452,45.002470622968545,506,Nov13,1250Nov13,Trichlorofluoromethane,2.2,ug/m3,75-69-4,5600000,ug/m3,REL,,volunteer,1422 Grand St NE,Minneapolis,MN,55413
-93.28500946239933,45.017259007849219,507,Nov13,1260Nov13,2-Butanone (MEK),1.5,ug/m3,78-93-3,10000,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,508,Nov13,1260Nov13,2-Propanol,1.5,ug/m3,67-63-0,980000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,509,Nov13,1260Nov13,Acetone,4.2,ug/m3,67-64-1,590000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,510,Nov13,1260Nov13,Chloromethane,0.93,ug/m3,74-87-3,206544,ug/m3,PEL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,511,Nov13,1260Nov13,Dichlorodifluoromethane,3.1,ug/m3,75-71-8,4950000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,512,Nov13,1260Nov13,Ethanol,6.9,ug/m3,64-17-5,1900000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,513,Nov13,1260Nov13,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,514,Nov13,1260Nov13,Toluene,2.2,ug/m3,108-88-3,400,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.28500946239933,45.017259007849219,515,Nov13,1260Nov13,Trichlorofluoromethane,1.6,ug/m3,75-69-4,5600000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.320875672993267,44.948499057253876,516,Nov13,1261Nov13,2-Butanone (MEK),1.2,ug/m3,78-93-3,10000,ug/m3,HRV,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,517,Nov13,1261Nov13,Acetone,6.4,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,518,Nov13,1261Nov13,Benzene,0.66,ug/m3,71-43-2,1.3,ug/m3,HRV,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,519,Nov13,1261Nov13,Chloromethane,0.79,ug/m3,74-87-3,206544,ug/m3,PEL,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,520,Nov13,1261Nov13,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,521,Nov13,1261Nov13,Ethanol,13.7,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,522,Nov13,1261Nov13,Toluene,1.2,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875672993267,44.948499057253876,523,Nov13,1261Nov13,Trichlorofluoromethane,1.6,ug/m3,75-69-4,5600000,ug/m3,REL,,volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.260052191393129,44.953299301931501,524,Nov13,1279Nov13,2-Butanone (MEK),1.7,ug/m3,78-93-3,10000,ug/m3,HRV,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,525,Nov13,1279Nov13,Acetone,4.9,ug/m3,67-64-1,590000,ug/m3,REL,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,526,Nov13,1279Nov13,Benzene,2.4,ug/m3,71-43-2,1.3,ug/m3,HRV,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,527,Nov13,1279Nov13,Chloromethane,0.86,ug/m3,74-87-3,206544,ug/m3,PEL,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,528,Nov13,1279Nov13,Cyclohexane,1.3,ug/m3,110-82-7,1050000,ug/m3,REL,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,529,Nov13,1279Nov13,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,530,Nov13,1279Nov13,Ethanol,9.7,ug/m3,64-17-5,1900000,ug/m3,REL,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,531,Nov13,1279Nov13,m&p-Xylene,4.3,ug/m3,179601-23-1,43000,ug/m3,HRV**,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,532,Nov13,1279Nov13,Methylene Chloride,1.9,ug/m3,75-09-2,20,ug/m3,HRV,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,533,Nov13,1279Nov13,Naphthalene,1.6,ug/m3,91-20-3,9,ug/m3,HRV,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,534,Nov13,1279Nov13,n-Heptane,2,ug/m3,142-82-5,350000,ug/m3,REL,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,535,Nov13,1279Nov13,n-Hexane,1.7,ug/m3,110-54-3,2000,ug/m3,HRV,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,536,Nov13,1279Nov13,o-Xylene,1.5,ug/m3,95-47-6,43000,ug/m3,HRV**,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.260052191393129,44.953299301931501,537,Nov13,1279Nov13,Toluene,2.5,ug/m3,108-88-3,400,ug/m3,HRV,MPCA,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.280668817319508,44.904040406099739,538,Nov13,1282Nov13,2-Butanone (MEK),0.92,ug/m3,78-93-3,10000,ug/m3,HRV,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,539,Nov13,1282Nov13,2-Propanol,9.7,ug/m3,67-63-0,980000,ug/m3,REL,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,540,Nov13,1282Nov13,Acetone,19.3,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,541,Nov13,1282Nov13,Benzene,0.68,ug/m3,71-43-2,1.3,ug/m3,HRV,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,542,Nov13,1282Nov13,Chloromethane,0.7,ug/m3,74-87-3,206544,ug/m3,PEL,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,543,Nov13,1282Nov13,Dichlorodifluoromethane,2,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,544,Nov13,1282Nov13,Ethanol,23.2,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,545,Nov13,1282Nov13,Methylene Chloride,7.1,ug/m3,75-09-2,20,ug/m3,HRV,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,546,Nov13,1282Nov13,Naphthalene,1.7,ug/m3,91-20-3,9,ug/m3,HRV,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,547,Nov13,1282Nov13,Toluene,1.6,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.291510635687516,44.955556621818232,548,Nov13,1465Nov13,Acetone,3.3,ug/m3,67-64-1,590000,ug/m3,REL,,volunteer,916 26th St W,Minneapolis,MN,55405
-93.291510635687516,44.955556621818232,549,Nov13,1465Nov13,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,,volunteer,916 26th St W,Minneapolis,MN,55405
-93.291510635687516,44.955556621818232,550,Nov13,1465Nov13,Ethanol,5.6,ug/m3,64-17-5,1900000,ug/m3,REL,,volunteer,916 26th St W,Minneapolis,MN,55405
-93.291510635687516,44.955556621818232,551,Nov13,1465Nov13,Methylene Chloride,2.1,ug/m3,75-09-2,20,ug/m3,HRV,,volunteer,916 26th St W,Minneapolis,MN,55405
-93.291510635687516,44.955556621818232,552,Nov13,1465Nov13,Toluene,3,ug/m3,108-88-3,400,ug/m3,HRV,,volunteer,916 26th St W,Minneapolis,MN,55405
